date,open,high,low,close,volume,per,pbr,roe,open_lastclose_ratio,high_close_ratio,low_close_ratio,diffratio,volume_lastvolume_ratio,close_ma5_ratio,volume_ma5_ratio,close_ma10_ratio,volume_ma10_ratio,close_ma20_ratio,volume_ma20_ratio,close_ma60_ratio,volume_ma60_ratio,close_ma120_ratio,volume_ma120_ratio,ind,ind_diff,ind_ma5,ind_ma10,ind_ma20,ind_ma60,ind_ma120,inst,inst_diff,inst_ma5,inst_ma10,inst_ma20,inst_ma60,inst_ma120,foreign,foreign_diff,foreign_ma5,foreign_ma10,foreign_ma20,foreign_ma60,foreign_ma120
20150120,30640,31120,30180,30840,2370075,50.89,6.83,14.81,0.006570302233902758,0.009079118028534339,-0.021400778210116767,0.013140604467805517,-0.04506197835139403,0.016211941478845304,-0.32071303957538166,0.03371991687336595,-0.3540391309075953,-0.5108799086468312,-0.17051392823160127,-0.72861827632127,0.7278823327495942,-0.7697654105626215,1.2890077126736568,-0.06999145596658334,-0.08245562174180127,-0.0713527554001898,-0.08785801139337066,-0.06869232196192816,-0.0508622028629804,-0.003629242610522519,0.08925666909275023,0.027393148383942724,0.10677250225447135,0.0985132991825091,0.098924272714003,0.031342434808141514,0.02664602876514109,-0.012060799763720558,0.07001493610958695,-0.041752603778656416,-0.016639848953123378,-0.03849565959141747,0.019374903790387515,-0.022496395799440034
20150121,30740,30960,30420,30600,1501740,50.89,6.83,14.81,-0.003242542153047978,0.0117647058823529,-0.00588235294117645,-0.0077821011673151474,-0.3663744818201956,-0.0029975237846996405,-0.5477039592393245,0.022385566321416528,-0.556971146364521,-0.4730225429245527,-0.48294856830113275,-0.7257179735398516,0.08797241355460961,-0.7701011254526604,0.43758893550285816,-0.10204829064951323,-0.0320568346829299,-0.07166956515685732,-0.07284501592158835,-0.06239005499828656,-0.051128614763027,-0.003866261492720944,0.09175689533474503,0.0025002262419947935,0.08901831212423052,0.08207422006688571,0.09608880163277166,0.032708927599961586,0.025799519102101057,0.018601755297188594,0.030662555060909154,-0.019514160501771044,-0.014275752290728565,-0.04068627095479539,0.01843921979439022,-0.02117863248110591
20150122,30600,31200,29220,29500,3518000,50.89,6.83,14.81,0.0,0.057627118644067776,-0.009491525423728775,-0.03594771241830064,1.34261589889062,-0.030115728563913757,0.25522893120717494,-0.01449856350638068,0.042089855219713534,-0.44394179295785263,0.14995836222393955,-0.7306567410378694,1.4596576468382576,-0.7769381803700558,2.2819761134550594,0.07555855599772598,0.17760684664723922,-0.029652631726082256,-0.048704094006714396,-0.05785226679459552,-0.04686664882287667,-0.004315013224729702,-0.08853752131893121,-0.18029441665367624,0.04543360518074762,0.07008127049952295,0.09019863121041856,0.03147306334281474,0.024512715131233334,0.010649516770892552,-0.007952238526296042,-0.017162341185775178,-0.02657584411711166,-0.03840635327342924,0.015417674119432774,-0.01960871053595805
20150123,29840,31180,29360,31160,3748330,50.89,6.83,14.81,0.0115254237288136,0.0006418485237484894,-0.05776636713735561,0.05627118644067797,0.06547185901080166,0.021371443555788572,0.3760328515439726,0.03659347970725224,0.09535019774765807,-0.3555325749741468,0.1618062904133244,-0.7103057161008414,1.5326809318629957,-0.7629441785272768,2.405634637361182,-0.26905048381545915,-0.34460903981318514,-0.07061350173172234,-0.05346471739734905,-0.07505284808037867,-0.051042160626887066,-0.008079327065390265,0.21445016847502754,0.30298768979395874,0.07375794645847981,0.07900527677062479,0.09762022692922875,0.03472099044204944,0.02773031435764409,0.04964877692198926,0.03899926015109671,-0.0030472973293915267,-0.030634295960497233,-0.02815229446814,0.016195657142340496,-0.019077711384927133
20150126,31500,32000,31260,31440,3134875,50.89,6.83,14.81,0.010911424903722766,0.01781170483460559,-0.005725190839694694,0.00898587933247752,-0.16366088364685072,0.023837436498632236,0.09818209460926974,0.037760760496435175,-0.03147522091973354,-0.2814863907489088,-0.06831879104743188,-0.7024577519661069,1.0574313346751252,-0.7594466661225823,1.7914827086351437,-0.010242832648829699,0.25880765116662946,-0.07515490141653187,-0.06303717788914687,-0.08345272606740946,-0.05210377400126068,-0.008175689079849896,0.03469675824394912,-0.17975341023107844,0.06832459396550813,0.07987517273524382,0.10204491403380163,0.033724380121606376,0.028295175771619368,-0.01804218669005941,-0.06769096361204867,0.009759412507258092,-0.020011819519703728,-0.02455573799627602,0.01842384271177928,-0.019528211509199835
20150127,31500,31500,30240,30620,3543710,50.89,6.83,14.81,0.001908396946564972,0.028739386022207603,-0.01241018941868055,-0.026081424936386766,0.13041508832090587,-0.0014349073832506942,0.14708006361247783,0.0037369697764373377,0.07737846045706598,-0.21863835868122894,0.004819744078064403,-0.7051308389615059,1.2599835561687214,-0.7642145683363215,2.096100956877456,0.1058156564730184,0.1160584891218481,-0.039993478928611534,-0.05567311716440069,-0.07410881677609718,-0.05275480594789251,-0.007421913634234337,-0.012955349055086336,-0.047652107299035455,0.047882190335940836,0.07732734629520607,0.09952445173309292,0.03348860700019099,0.02806831173783865,-0.08717276526578077,-0.06913057857572136,-0.005262980593153952,-0.02350779218590519,-0.031553292973580054,0.019394043015144018,-0.020055629267498647
20150128,30900,31520,30620,31480,2650720,50.89,6.83,14.81,0.009144350097975096,0.0012706480304955914,-0.027318932655654438,0.028086218158066556,-0.251992967821859,0.02075226977950706,-0.20138036296893735,0.0232074367808619,-0.20151652577512436,-0.09035744213598407,-0.27288618187081404,-0.6911727196028803,0.6561974475869978,-0.7560232093126592,1.2799646993906455,-0.12551872698738456,-0.23133438346040297,-0.044687566196185795,-0.058178565676521576,-0.07989064594614378,-0.053152811670921604,-0.007919495513211864,0.193819037846321,0.20677438690140734,0.06829461883825602,0.07865646548124325,0.09961404419252003,0.03600394197958025,0.027407828898895578,-0.020618926178547714,0.06655383908723306,-0.013107116888301212,-0.016310638695036135,-0.022772474061818388,0.01810409342145012,-0.018548939173071054
20150129,31540,31580,30860,31280,1872510,50.89,6.83,14.81,0.001905972045743276,0.009590792838874762,-0.013427109974424534,-0.006353240152477735,-0.2935843846200278,0.0026926529042183844,-0.3737485489271174,0.015386612997468019,-0.35349374773961384,0.0429795605348271,-0.49783382491496575,-0.6874771036347771,0.15262341124766077,-0.7558335588351617,0.6003502604593529,-0.041134626784369646,0.08438410020301491,-0.06802620275260492,-0.048839417239343604,-0.07867475860771485,-0.05220852056654155,-0.008412699162956932,0.1467602309199951,-0.04705880692632591,0.11535416928604128,0.08039388723339444,0.09472956914074183,0.037535399571902744,0.028267981869748732,-0.09629321071716573,-0.07567428453861802,-0.034495662385912874,-0.02582900178584403,-0.016068021863623376,0.015851435441793193,-0.01853475959080437
20150130,31400,31900,30420,30540,2473375,50.89,6.83,14.81,0.0038363171355497716,0.04453176162409944,-0.003929273084479323,-0.02365728900255759,0.3208874718960113,-0.017121524201853755,-0.09567070000489941,-0.008119519324455982,-0.09384416702539822,0.013069727327008618,-0.30558455728427303,-0.6890738050959045,0.4910060543571664,-0.7598468178130647,1.0860843781191685,0.15549198969020064,0.1966266164745703,0.01688229194852704,-0.026865604891597665,-0.06428656948831757,-0.04941441157451341,-0.007105353262621022,-0.12376408753221813,-0.27052431845221325,0.047711318084592155,0.060734632271535985,0.08272371562632815,0.0338139823852199,0.026412158618661495,-0.026932834689442565,0.06936037602772317,-0.04981198470819924,-0.026429641018795386,-0.01804137214852241,0.016618491310434087,-0.017897778741828237
20150202,30420,30500,29600,29780,2249660,50.89,6.83,14.81,-0.003929273084479323,0.02417730020147757,-0.006044325050369337,-0.024885396201702714,-0.09044928488401471,-0.031229668184775572,-0.12053776492917301,-0.030725165994011205,-0.16873206383846284,-0.013580655846306744,-0.3245597903717209,-0.6910328990825054,0.3362675604050811,-0.7640306543566772,0.8781625994103432,0.17032351555346142,0.01483152586326078,0.05299556158898526,-0.011079669913773316,-0.04741408900586028,-0.046574992813573496,-0.00624146696200631,-0.056539654881182046,0.06722443265103609,0.029464035459565923,0.04889431471253703,0.07391839253930264,0.03200835352765032,0.026294601185853163,-0.1281260279331099,-0.10119319324366734,-0.07182875295680932,-0.03103467022477563,-0.026494544600667864,0.015355027559209826,-0.018697885154927724
20150203,29620,30120,29040,30000,2546285,50.89,6.83,14.81,-0.005372733378106065,0.0040000000000000036,-0.03200000000000003,0.007387508394895992,0.13185325782562707,-0.02012019858897307,0.0796159439646218,-0.02088772845953002,-0.06521317343879895,-0.007838079174521284,-0.20341336396688903,-0.6829333596381213,0.4821208766537899,-0.7604143234965666,1.09675990920053,0.15924768829883537,-0.011075827254626053,0.06368196795414867,0.011844244512768552,-0.03800688344030105,-0.047396888208800725,-0.005779957970134106,-0.06118521689441677,-0.004645562013234725,0.019818061891699833,0.03385012611382032,0.06618171264816472,0.032207410588636264,0.02535893329548855,-0.09583373424420283,0.03229229368890707,-0.07356094675249374,-0.03941196367282386,-0.028025906312973616,0.01606870576060893,-0.018158251891106033
20150204,29820,30280,29660,29920,1551640,50.89,6.83,14.81,-0.006000000000000005,0.012032085561497263,-0.008689839572192493,-0.002666666666666706,-0.3906259511405833,-0.012671594508975703,-0.27449181603352324,-0.021326704173753708,-0.43140678303667346,-0.010941787048362017,-0.49281390483020526,-0.6778037819288698,-0.09707837083215465,-0.7590312929114771,0.28078153724573274,-0.1373772266762909,-0.2966249149751263,0.06131026801636739,0.008311350910090784,-0.032266832505748785,-0.051412260125767696,-0.007683611626790593,0.12582815601557062,0.1870133729099874,0.006219885525549756,0.037257252181902886,0.0596657361243943,0.03452751734012348,0.026909602090833092,0.009193498491918228,0.10502723273612105,-0.06759846181840055,-0.04035278935335089,-0.027314270822039733,0.017920610695729974,-0.01773886295034751
20150205,30120,30480,29820,29960,1354505,50.89,6.83,14.81,0.006684491978609541,0.01735647530040052,-0.004672897196261627,0.0013368983957218195,-0.1270494444587662,-0.0026631158455392434,-0.33442599429117004,-0.021490626428897985,-0.4609066207745802,-0.0104373100805919,-0.539946670352967,-0.670915088916634,-0.21666052714050643,-0.7565962471192619,0.11401589115116617,0.009353970638720418,0.14673119731501133,0.0714079875009854,0.001690892374190229,-0.023506600816262085,-0.05010609493395749,-0.00880133538426062,0.03470640566110867,-0.09112175035446196,-0.016190879526227532,0.04958164487990688,0.05983145768971491,0.033880126343359324,0.02762393862857426,-0.038870288407942384,-0.048063786899860614,-0.05611387735655589,-0.045304769871234385,-0.03594030699417302,0.01718987704409424,-0.01725246764201719
20150206,30100,30240,28980,29140,2192295,50.89,6.83,14.81,0.004672897196261738,0.03774879890185323,-0.005490734385724116,-0.02736982643524699,0.6185211571754996,-0.02083333333333337,0.1078480370432322,-0.04195160441872703,-0.06986231189998127,-0.03631192539189099,-0.24128855957752515,-0.6732915262091801,0.24788217296951154,-0.7612610398335218,0.783500330832622,0.13855571444536433,0.1292017438066439,0.06802073245201815,0.04245151220027258,-0.0055066025985382365,-0.044625019296898556,-0.009284536783510289,-0.1608542645948652,-0.19556067025597387,-0.02360891493875695,0.012051201572917596,0.04552823917177119,0.02919982087352145,0.0265021285798508,0.01142866265716977,0.05029895106511215,-0.04844157788723342,-0.049126781297716325,-0.03988053862910678,0.01615644326285303,-0.01580928723068657
20150209,29000,29380,27620,27880,3533040,50.89,6.83,14.81,-0.0048043925875085325,0.053802008608321295,-0.009325681492108995,-0.043239533287577236,0.6115714354135735,-0.05105513955071472,0.5803874924906722,-0.07252162341982704,0.4740814110967493,-0.07614818742130025,0.25429071825614025,-0.6805768253980378,0.9568186756999684,-0.7694238490834433,1.8227346692208677,0.26545694359531735,0.12690122914995303,0.08704741806038932,0.07002148982468728,0.0034921559677702067,-0.03686370332404465,-0.007247583636313121,-0.12032272490546385,0.04053153968940136,-0.03636552894361331,-0.0034507467420236996,0.038212212996610054,0.025957448163746368,0.025407082806571828,-0.1568465117858841,-0.16827517444305387,-0.05418567465778825,-0.0630072138072988,-0.041509516663501264,0.011402240902690363,-0.016977975213733797
20150210,27460,28980,26900,28100,4678910,50.89,6.83,14.81,-0.01506456241032994,0.031316725978647764,-0.042704626334519546,0.00789096126255373,0.32432975567782996,-0.03103448275862064,0.7576156671592642,-0.057300053676865303,0.8638892496257411,-0.0682097025566204,0.6135588450779559,-0.6708664061188395,1.4912821417984246,-0.765287953814906,2.6595753567323577,0.10609949753254497,-0.15935744606277238,0.07641777990713125,0.07004987393063994,0.007188378383119627,-0.031142712497093734,-0.007300313691513696,0.013967996819772127,0.13429072172523598,-0.02133488620077553,-0.0007584121545378535,0.038284467070334116,0.025794107417954102,0.02574546756902239,-0.12048212083583569,0.03636439095004841,-0.059115351976114824,-0.0663381493643043,-0.044922970775104744,0.005799561083810568,-0.017242734828038078
20150211,28100,29780,28100,29520,2877280,50.89,6.83,14.81,0.0,0.008807588075880668,-0.048102981029810254,0.05053380782918149,-0.3850533564441291,0.020746887966804906,-0.017055854627245237,-0.003106848574902066,0.13594030675694357,-0.02216038954586108,-0.016758753267540838,-0.646689912151218,0.500078685208101,-0.7509659349744386,1.2156419391574524,-0.2441959072457321,-0.35029540477827703,0.05505404379324299,0.05818215590480519,1.795114141800447e-06,-0.035872438429027924,-0.009795253198122154,0.3060320858588667,0.2920640890390946,0.01470589976788369,0.010462892646716715,0.04455967906397999,0.03266883730231843,0.028480836933778387,-0.024603097369738085,0.09587902346609761,-0.0658746711484461,-0.06673656648342333,-0.041523602589229734,0.0037066672408381644,-0.017050135478990435
20150212,30180,30460,28420,29040,4437835,50.89,6.83,14.81,0.022357723577235866,0.04889807162534443,-0.02134986225895319,-0.016260162601625994,0.5423716148584774,0.010579064587973308,0.25225600698896566,-0.011841567986933477,0.5909169532341572,-0.035119779380004656,0.5610143452984477,-0.6447851259887466,1.2357750200738549,-0.7525685357038888,2.332121325286281,0.06928153029574105,0.31347743754147317,0.06703955572464713,0.06922377161281626,0.010192177186736325,-0.03379181600258519,-0.010820778807405724,-0.026363080195635935,-0.33239516605450264,0.0024920025965347687,-0.006849438464846388,0.036772224384274035,0.03311661739857488,0.028626611286119884,-0.018263409973556927,0.006339687396181157,-0.061753295461569005,-0.058933586409062454,-0.04238129409745324,-0.00017556324741795816,-0.01595455103988389
20150213,29120,29120,28160,28240,2793375,50.89,6.83,14.81,0.0027548209366390353,0.031161473087818692,-0.0028328611898017497,-0.02754820936639113,-0.3705545609514549,-0.011065975626838531,-0.23763430354292803,-0.03148364085328215,-0.009961961486558923,-0.05785013678521389,0.006438921222859051,-0.6469588118613838,0.3831910365143949,-0.7568144763129492,1.0696379436673085,0.2197646216494384,0.15048309135369736,0.08328133716546196,0.07565103480874004,0.024392714958571184,-0.03169093731309332,-0.009187466720333834,-0.11969928849510002,-0.09333620829946408,0.01072299781648781,-0.0064429585611345775,0.027145836855200705,0.0317621341739293,0.027651281869238487,-0.11529959278650379,-0.09703618281294686,-0.08709894655030372,-0.06777026221876856,-0.047099951618781985,-0.00139176435605399,-0.016702856540998394
20150216,28000,28320,27720,27960,1472590,50.89,6.83,14.81,-0.008498583569405138,0.012875536480686733,-0.008583690987124415,-0.009915014164305958,-0.47282767261824854,-0.021419571608567778,-0.54717376824955,-0.0350635008282717,-0.4632979265249654,-0.06331658291457287,-0.4596074365949092,-0.6423713999445735,-0.27707599160641205,-0.7566526686829566,0.08544646770684539,0.16580650418650134,-0.05395811746293708,0.06335124928369876,0.07519933367204404,0.03205983187913535,-0.02580023782926148,-0.00936191238373559,-0.12760849931073823,-0.00790921081563821,0.009265842935432932,-0.013549843004090196,0.017672235854223416,0.030070385666912017,0.02664401932889691,-0.0654357288858406,0.04986386390066319,-0.06881678997029501,-0.06150123231404163,-0.046267951269408636,-0.0061034033992833645,-0.015757058012338843
20150217,27580,28280,27560,27860,1353040,50.89,6.83,14.81,-0.013590844062947083,0.015075376884422065,-0.01076812634601576,-0.003576537911301858,-0.08118349302928851,-0.02327864254662737,-0.47694934019477164,-0.03136082330853207,-0.4844483665345628,-0.061984444968182895,-0.49403664274256187,-0.6348352651791527,-0.3388454682319956,-0.7550133880874601,-0.007226900572323225,0.13670697096907705,-0.029099533217424284,0.06947274397100515,0.0729452619390682,0.04239475322591837,-0.020975070809496912,-0.00941621455738381,-0.08404038313723171,0.04356811617350652,-0.010335833055967834,-0.015835359628371688,0.00900738324272432,0.02664403978644537,0.025845550625953232,-0.06257021226275646,0.0028655166230841383,-0.05723440825567916,-0.058174880115897,-0.048793421894360436,-0.007762816891969205,-0.014962699992988049
20150223,27860,28060,27040,27120,2294240,50.89,6.83,14.81,0.0,0.03466076696165188,-0.002949852507374673,-0.026561378320172246,0.6956187548039969,-0.03294822421908428,-0.0712391143122707,-0.04781967558457978,-0.1498756258080246,-0.08151861008568428,-0.1546057513406195,-0.6353515388649107,0.10456285022510214,-0.7590133052142696,0.6665654934945247,0.2542911813934026,0.11758421042432557,0.16917016169883212,0.11211210274603753,0.06021172682806416,-0.013689470731728501,-0.008680804634276843,-0.16530964502406026,-0.08126926188682855,-0.10460417923255323,-0.044949139732334775,-0.0038459437752159436,0.022567294889977933,0.024310484773180152,-0.09097566078527095,-0.02840544852251449,-0.07050892093878573,-0.06819179604361593,-0.0542722926984834,-0.01088119365797459,-0.014098879796280973
20150224,27020,27760,26600,27140,2110215,50.89,6.83,14.81,-0.0036873156342183133,0.02284450994841558,-0.01989683124539421,0.0007374631268437515,-0.08021174768114936,-0.018941584731058447,0.05263801122566458,-0.0375886524822695,-0.2393653565138656,-0.07715325240572612,-0.2017107373909155,-0.6252347461059764,0.004182453797858976,-0.7563482765276487,0.5178775075012942,0.06318076594091124,-0.19111041545249138,0.16795000882786615,0.11749478227625662,0.05959283732522343,-0.011400477539701422,-0.009535774231513373,-0.07311103370983525,0.092198611314225,-0.1139537699353931,-0.05573088366942917,-0.003074619394761146,0.022891509393987777,0.02461824144211163,0.006613070232180133,0.09758873101745108,-0.06553362489763832,-0.06364346017960366,-0.05447411502541903,-0.01381354347939092,-0.013618210468766637
20150225,27380,27720,26980,26980,1766825,50.89,6.83,14.81,0.008843036109064117,0.02742772424017792,0.0,-0.005895357406042745,-0.16272749459178326,-0.01575952137749892,-0.018093434301332367,-0.03587764436821039,-0.35322240261225923,-0.07602739726027397,-0.30558783027270753,-0.6165616561656165,-0.15212318322179752,-0.7552908453259161,0.26237547759586444,0.027286233780934727,-0.03589453215997651,0.12945433125416544,0.10636783420981369,0.07440967320504313,-0.008389472438150832,-0.010320716109395911,-0.020488729783651464,0.05262230392618379,-0.09411165819310338,-0.041694330188307795,-0.014821564307695096,0.023929632193205406,0.024826229257108718,0.009191629052113254,0.0025785588199331213,-0.040635380529914916,-0.06386716354010932,-0.05649697241891283,-0.01785690608342844,-0.012809484443497266
