date,open,high,low,close,volume,per,pbr,roe,open_lastclose_ratio,high_close_ratio,low_close_ratio,diffratio,volume_lastvolume_ratio,close_ma5_ratio,volume_ma5_ratio,close_ma10_ratio,volume_ma10_ratio,close_ma20_ratio,volume_ma20_ratio,close_ma60_ratio,volume_ma60_ratio,close_ma120_ratio,volume_ma120_ratio,ind,ind_diff,ind_ma5,ind_ma10,ind_ma20,ind_ma60,ind_ma120,inst,inst_diff,inst_ma5,inst_ma10,inst_ma20,inst_ma60,inst_ma120,foreign,foreign_diff,foreign_ma5,foreign_ma10,foreign_ma20,foreign_ma60,foreign_ma120
20150116,172000,174000,169000,171000,584513,7.93,0.64,8.93,-0.014326647564469885,0.01754385964912286,-0.011695906432748537,-0.02005730659025784,0.5424785720317513,-0.02840909090909094,0.06117727965584141,-0.017523700086182092,-0.021659753718154096,-0.008264462809917328,-0.022340486564212836,-0.011417834947246686,-0.2603820376078617,-0.1105331599479844,-0.21673280589750676,0.2839030098560682,0.1267452240090829,0.013950714857938806,-0.054109153381120656,0.009799869249792254,0.009627196472920782,0.037590932736401246,-0.2284654062441725,-0.0016218620793354843,-0.14507306674614354,-0.13036628522437138,-0.049683716500982036,-0.013606091637272368,-0.07024497707761822,-0.12499807532082263,-0.20124680864289662,0.058841316765290363,0.07143879171401728,-0.0548115265062641,-0.03900855969217579,0.01109044244802703
20150119,172500,173500,171000,172500,317800,7.93,0.64,8.93,0.00877192982456143,0.005797101449275255,-0.008695652173912993,0.00877192982456143,-0.4562995177181688,-0.014285714285714235,-0.3345146501008699,-0.011461318051575908,-0.455660107182546,-0.0005793742757821407,-0.4384936292967805,-0.0038019153953511298,-0.5871634596273663,-0.10052795098529121,-0.5744505017898778,-0.10466016362492134,-0.38856317348098957,0.00480533032405967,-0.06989788217090973,-0.008212858973352303,0.004396143952220769,0.03593181901887826,0.02762429200755192,0.2560896982517244,-0.12281233140590506,-0.11801971426667399,-0.04643124872342426,-0.010914979643375143,-0.0660318422277237,0.07921334172435494,0.2042114170451776,0.0673642131897992,0.09719382223043271,-0.035234515241310146,-0.03648605064931442,0.00865196739191165
20150120,173000,174500,172000,173500,230296,7.93,0.64,8.93,0.0028985507246377384,0.0057636887608070175,-0.008645533141210415,0.005797101449275255,-0.2753429830081813,-0.0017261219792865656,-0.3952838145413793,-0.01083238312428736,-0.5761554106643212,0.003470213996529692,-0.5654375928862615,0.0017321016166280678,-0.6914953998794092,-0.09326481283888255,-0.690614667174929,0.030096050300482857,0.13475621392540418,0.05659535571094955,-0.0836158567830679,-0.016611638783016365,0.005036965425180644,0.03395745797106901,0.04634470420676,0.01872041219920808,-0.1170042884144146,-0.08986223259822416,-0.04269298861254854,-0.011713425724299058,-0.06393951807084891,-0.09175582728314864,-0.17096916900750359,0.03037496552949117,0.0988706169977521,-0.028072191184003076,-0.03657289082757765,0.008407224387412572
20150121,172500,176000,168500,171500,487848,7.93,0.64,8.93,-0.0057636887608069065,0.026239067055393583,-0.017492711370262426,-0.011527377521613813,1.118352033904193,-0.006373117033603659,0.21998538562299408,-0.02307035032754201,-0.0983048579359942,-0.008527243821361497,-0.06713241716188911,-0.009719949956693341,-0.33751998159144014,-0.10146699266503667,-0.3444281336557745,0.16993612764631608,0.13984007734583323,0.10728656200498624,-0.05204315884135424,-0.00917022750079981,0.009519755968515247,0.03517076147454168,-0.33354446466932325,-0.37988916887608326,-0.14297688377280413,-0.10684192025606228,-0.06459198819146424,-0.016856676683700663,-0.06679396967389524,0.05829069710237615,0.1500465243855248,-0.0006002260910332625,0.08988909739984069,-0.017147088040440406,-0.03768720256036711,0.009168727553803624
20150122,171500,174000,164500,168000,934624,7.93,0.64,8.93,0.0,0.03571428571428581,-0.02083333333333337,-0.020408163265306145,0.915809842409931,-0.019264448336252182,0.8289518023107683,-0.037525064451446544,0.7173564121292302,-0.027918414581223794,0.7112980950350283,-0.029182317249349943,0.2611676795825757,-0.11751187375517091,0.2489890477725374,0.1751773975416852,0.005241269895369133,0.1108904843439262,-0.006389362495158313,-0.0018781783720596649,0.015214526788586072,0.03704015901778265,-0.34902484849522375,-0.015480383825900501,-0.1674131446388815,-0.12662602133702178,-0.09340232872858326,-0.025093910493473395,-0.06604628067939919,0.07923507207176361,0.02094437496938746,-2.958341095335437e-06,0.06522178685399349,-0.0003337116933769757,-0.03671709990974604,0.0057590079485710065
20150123,170500,171000,167000,168000,808652,7.93,0.64,8.93,0.014880952380952328,0.017857142857142794,-0.005952380952380931,0.0,-0.1347836135173075,-0.01581722319859402,0.45481825836025935,-0.030862417075281257,0.46142860912244377,-0.026933101650738478,0.42391222812966745,-0.028667790893760592,0.08642421815167012,-0.11522678896666738,0.07582887416313411,0.08342154598022387,-0.09175585156146134,0.07079419156875734,0.04237245321334808,0.0018314074271242361,0.014474071794286171,0.03746797719177559,-0.19040823493913328,0.15861661355609047,-0.15980171037787363,-0.15243738856200859,-0.11145932910680993,-0.02469588850954659,-0.06593116704725947,0.01955105533653537,-0.059684016735228246,0.028906867790376267,0.043874092277833336,0.0094643935779817,-0.03781303153556411,0.004472135862424061
20150126,165500,166500,163500,164500,1025813,7.93,0.64,8.93,-0.014880952380952328,0.012158054711246091,-0.006079027355623046,-0.02083333333333337,0.2685469151130524,-0.027202838557066844,0.4708122456973767,-0.04388259226968905,0.7460753802065849,-0.0442992011619463,0.7578137584111129,-0.0480783141245118,0.37623777209184905,-0.13087506879471666,0.36210855574161327,0.2951239650891537,0.21170241910892978,0.15075101731157234,0.07777817381781602,0.02250820310958755,0.01779713684322058,0.04286473937626577,-0.10714330974553841,0.08326492519359487,-0.1867552307284917,-0.15478378106719842,-0.12766887648879593,-0.026102120581157816,-0.06812592200661623,-0.2847263585078372,-0.30427741384437257,-0.04388107225606216,0.01174157046686855,-0.00022658463110706016,-0.04137540866878073,0.00042405804862011103
20150127,166000,166000,161000,164000,807357,7.93,0.64,8.93,0.00911854103343468,0.012195121951219523,-0.018292682926829285,-0.003039513677811523,-0.2129588921177642,-0.019138755980861233,-0.006768457203145339,-0.038123167155425186,0.35270572308434667,-0.044289044289044344,0.3428914238409524,-0.0502388880845519,0.08022640203768794,-0.13043478260869568,0.07639512684613625,0.19444557983642924,-0.10067838525272443,0.1836209232187616,0.12010813946485559,0.03079381046401684,0.02001058826415963,0.047267778370732434,-0.2621021431659105,-0.1549588334203721,-0.24844460020302583,-0.18272444430872023,-0.14548418595122067,-0.029006303918242195,-0.06904591548118777,-0.05666885900537185,0.22805749950246532,-0.03686367860050681,-0.003244356535507791,0.004719597722696383,-0.042721032763099624,-0.004060467624286806
20150128,164500,166000,163000,165500,575233,7.93,0.64,8.93,0.0030487804878047697,0.0030211480362538623,-0.015105740181268867,0.009146341463414531,-0.28751097717614393,-0.003012048192771122,-0.3072284731069045,-0.022445363260484297,-0.06482601429342494,-0.033858727378867526,-0.06599278686437737,-0.04113557358053299,-0.22317520398302437,-0.11936857041504079,-0.23033373494753728,0.18184283585955605,-0.012602743976873193,0.1860022648614096,0.14664441343319795,0.03332888927626635,0.022068904228887,0.050781942817526605,-0.30470783143526187,-0.04260568826935135,-0.24267727355621355,-0.19282707866450888,-0.1555362266871197,-0.03181857922246408,-0.06952600748092728,0.018265641922490538,0.07493450092786239,-0.044868689636483924,-0.02273445786375857,0.017546958949181648,-0.04370906527081176,-0.008012329179972978
20150129,165500,168500,164500,167000,415472,7.93,0.64,8.93,0.0,0.008982035928143617,-0.014970059880239472,0.009063444108761365,-0.277732675281147,0.007237635705669376,-0.42812262648013355,-0.009196084247997671,-0.32854182100740714,-0.02453271028037385,-0.3095975072713173,-0.03309852359355392,-0.4251749921679715,-0.10836243910035381,-0.4426579891334682,-0.023513016520968922,-0.20535585238052498,0.14626418204887878,0.1285773331964025,0.024574591163474012,0.016052407203293362,0.051388237549846796,0.0046525397620056225,0.3093603711972675,-0.17194179590476769,-0.16967747027182462,-0.1478788914446751,-0.028323850967687025,-0.06819983872667731,-0.004175973350791389,-0.022441615273281926,-0.061550898720994916,-0.030776928531045106,0.023196877661910927,-0.04191123878283602,-0.010371503053365237
20150130,168500,171000,167000,169500,708694,7.93,0.64,8.93,0.008982035928143617,0.008849557522123908,-0.014749262536873142,0.014970059880239583,0.7057563445912118,0.02046959662853709,0.003085856213990379,0.0065320665083135054,0.12281003056344253,-0.010074463425317592,0.15363046691093807,-0.019995181883883495,-0.0018869758527229052,-0.09226821376771166,-0.05041551986394044,-0.18223803221136345,-0.15872501569039452,0.09313226641056131,0.08196322898965933,0.013927037804269331,0.010615148201243407,0.04858202890076616,-0.08781928448667549,-0.09247182424868111,-0.15142400581427612,-0.1556128580960749,-0.14298957166022314,-0.0279581192003877,-0.06583521031507543,0.26719853702726426,0.27137451037805566,-0.012021402382849145,0.008442732703763584,0.03994076220889043,-0.03697629801219566,-0.010067585151070363
20150202,170000,171000,168500,171000,434084,7.93,0.64,8.93,0.002949852507374562,0.0,-0.014619883040935644,0.008849557522123908,-0.38748740641235846,0.021505376344086002,-0.26197276968485195,0.01634472511144125,-0.3247058644169101,-0.002188183807439792,-0.2922353266504907,-0.01322433277230095,-0.372659187757602,-0.08157099697885195,-0.418984079887079,-0.20517687820790445,-0.022938845996541002,-0.00692790224885031,0.07191155753136101,0.0010068376802256445,0.004095288161392366,0.04542337367059754,-0.15084637996332506,-0.06302709547664957,-0.16016461985783345,-0.1734599252931626,-0.1457398197799183,-0.030202527863440676,-0.06365969237364837,0.15808921775508888,-0.10910931927217538,0.07654171286973607,0.016330320306836975,0.05676207126863484,-0.03163647227932868,-0.01075518309923842
20150203,169000,169500,165500,166000,704421,7.93,0.64,8.93,-0.011695906432748537,0.02108433734939763,-0.003012048192771122,-0.0292397660818714,0.6227757761170649,-0.010727056019070313,0.2410937790707508,-0.008955223880596996,0.020574895127609905,-0.031787693205016065,0.1420852600245841,-0.04276790004805375,0.041117316338514565,-0.10574397881080111,-0.06028890496727812,0.21314810319397065,0.41832498140187513,-0.0031873975773420273,0.09021676282070981,0.003300453018820941,0.007863037086532213,0.045981144277365195,-0.38724995421771924,-0.23640357425439418,-0.18519418206819518,-0.21681939113561052,-0.15334081186691736,-0.037953023341070494,-0.06454189637382264,0.15792970396964315,-0.00015951378544573624,0.11946142546473906,0.041298873432116155,0.07008474521493413,-0.027794302427197163,-0.010570383946571255
20150204,166500,168000,165500,166500,827022,7.93,0.64,8.93,0.003012048192771122,0.009009009009008917,-0.006006006006005982,0.003012048192771122,0.17404506679954168,-0.008928571428571397,0.3383562703478955,-0.0029940119760478723,0.1420791529560974,-0.02787914173113415,0.30736742014817753,-0.04029972621163358,0.23183865199823006,-0.10040522287257991,0.0979080716952514,0.1022995760693186,-0.11084852712465205,-0.019096049535389518,0.08345310766301006,0.015704974410827903,0.010867821388179592,0.04612088134474482,-0.19934415287622337,0.18790580134149587,-0.1641214463563875,-0.20339935995630057,-0.1551206401061814,-0.04113446722986803,-0.06573816964273624,0.09694542587742527,-0.060984278092217875,0.13519738225572603,0.04516434630962107,0.06752672185473088,-0.02755489384543396,-0.009579191294962567
20150205,166000,167500,165500,166000,381546,7.93,0.64,8.93,-0.0030030030030030463,0.009036144578313143,-0.003012048192771122,-0.0030030030030030463,-0.5386507251318586,-0.010727056019070313,-0.3756952018920291,-0.004796163069544335,-0.4295316563536232,-0.0273912406620771,-0.37093210933514054,-0.04313574791046215,-0.41379716693059254,-0.10057568574331188,-0.493179918565227,0.0832219444051307,-0.019077631664187897,0.002250942649830406,0.0742575623493546,0.033934099927098144,0.012962279520402593,0.04562136385849923,-0.2897999192757885,-0.09045576639956515,-0.22301193816394632,-0.19747686703435702,-0.16205144418568937,-0.04599361525855979,-0.06691919888232567,0.22696870102163305,0.13002327514420778,0.1814263171302109,0.05993770920460802,0.06257974802930075,-0.024386080936597464,-0.007730100438977442
20150206,166000,167000,161000,163500,1051919,7.93,0.64,8.93,0.0,0.021406727828746197,-0.015290519877675823,-0.015060240963855387,1.7569912933171885,-0.018607442977190858,0.5473984640152139,-0.017132551848512145,0.5175787964644616,-0.03738592876067115,0.6878153214569056,-0.056413215986149234,0.6651644646697419,-0.11141304347826086,0.3846768574181778,0.30023034092929207,0.21700839652416137,0.09874461727796151,0.09593844184426141,0.06915544752880473,0.02119671248546055,0.04855031485721683,-0.4103462338830271,-0.12054631460723858,-0.28751732804321667,-0.21947066692874642,-0.1859540277453775,-0.05479879402092515,-0.0696414277756628,0.10770411029746586,-0.11926459072416719,0.14952743178425124,0.06875301470070105,0.056313553489267185,-0.023757498447314694,-0.007964507864801261
20150209,162000,162500,156000,157500,865369,7.93,0.64,8.93,-0.00917431192660545,0.031746031746031855,-0.00952380952380949,-0.03669724770642202,-0.1773425520406039,-0.03904820012202559,0.12964284306330853,-0.0492001207364926,0.278029902599527,-0.06721942552561444,0.3685963264034129,-0.08941992676816335,0.37390068329954684,-0.14112380995660168,0.13160213841759183,0.42955201769418594,0.12932167676489387,0.22569039645837957,0.10938124710476464,0.09357971046129032,0.028827840261182,0.052853434331830956,-0.3409169961022408,0.0694292377807863,-0.3255314512709998,-0.24284803556441664,-0.1988159083158075,-0.058738655907193245,-0.07117502603008043,-0.10258976228637726,-0.21029387258384313,0.097391635775958,0.08696667432284705,0.0493541223948578,-0.026442610488983474,-0.010884401229652247
20150210,157000,160000,156000,156500,543125,7.93,0.64,8.93,-0.0031746031746031633,0.022364217252396124,-0.0031948881789137795,-0.006349206349206327,-0.37237756379070663,-0.03395061728395066,-0.25984217416225375,-0.050939963614311745,-0.1653072092099369,-0.06678592725104349,-0.12928259699431155,-0.09327925840092699,-0.1382876507014913,-0.14358027224844383,-0.291059353990223,0.23747571921749136,-0.19207629847669458,0.23055591966308375,0.11368426104287085,0.11689620025386323,0.036189200158594094,0.05431878209369826,-0.13037882623705407,0.21053816986518673,-0.2741572256748668,-0.229675703871531,-0.2062000740901256,-0.06249547056111659,-0.06916439313697006,-0.10803590333716916,-0.0054461410507919,0.04419851431459554,0.08182996988966733,0.03929280667707976,-0.029750429838293117,-0.014389985531300357
20150211,157500,158000,155000,157000,590973,7.93,0.64,8.93,0.006389776357827559,0.006369426751592355,-0.01273885350318471,0.0031948881789136685,0.08809758342922902,-0.019362898188632127,-0.1392590939756453,-0.042974702834501666,-0.0939644698261819,-0.05804709764511773,-0.06740294176012462,-0.08862229102167174,-0.06460851088447372,-0.13797442291414053,-0.22972804280040282,0.17013298407879887,-0.06734273513869249,0.2441226012649798,0.11251327586479513,0.12957884464899655,0.038727000047059854,0.05511524017959358,-0.13614665983048294,-0.005767833593428862,-0.26151772706571863,-0.21281958671105308,-0.202823332687781,-0.061739305949074404,-0.06970352157377603,0.008851504214236522,0.11688740755140568,0.026579729981957782,0.08088855611884191,0.029077049127541676,-0.03219918487598225,-0.014281520919530633
20150212,158000,158000,155000,155000,545256,7.93,0.64,8.93,0.006369426751592355,0.019354838709677358,0.0,-0.01273885350318471,-0.07735886411054316,-0.018366054464851178,-0.24199294786637093,-0.04820386859072767,-0.18036308350854557,-0.06457453228726617,-0.15069271325731104,-0.09826925873854653,-0.1401184838769588,-0.14626029880889535,-0.2895562023808107,0.20909260970993443,0.03895962563113556,0.26929673432594053,0.13577383848788546,0.13217558584214398,0.04371673916735204,0.05439561743648705,-0.10498921607465117,0.031157443755831765,-0.2245555864254912,-0.22378376229471875,-0.19673061628327168,-0.062406726015555074,-0.07014668142095706,-0.11427476268028229,-0.12312626689451882,-0.041668962758425285,0.06987867718589283,0.019550874327423858,-0.03674466491593444,-0.013140373705709465
20150213,156000,160500,156000,158000,565464,7.93,0.64,8.93,0.006451612903225712,0.015822784810126667,-0.012658227848101222,0.019354838709677358,0.037061490382499285,0.007653061224489832,-0.0909485506820008,-0.022881880024737122,-0.1312821478714904,-0.042714328991214745,-0.11790747781290778,-0.07907518943073633,-0.11193696314146717,-0.1270718232044199,-0.2612613458064511,-0.020006578668138025,-0.22909918837807244,0.20524935040645453,0.151996983842208,0.11698010641593366,0.04253361753372297,0.05289152596938149,-0.062497347311234665,0.042491868763416506,-0.15498580911113272,-0.2212515685771747,-0.1884322133366248,-0.06124928604154887,-0.06972442974245431,0.07313462926021816,0.18740939194050044,-0.04858285896587482,0.050472286409188216,0.029457509556475903,-0.0364063527983535,-0.012187295673874674
20150216,159000,160000,157500,158000,305310,7.93,0.64,8.93,0.006329113924050667,0.012658227848101333,-0.0031645569620253333,0.0,-0.46007172870421464,0.007010834926704845,-0.40138298940288486,-0.014962593516209433,-0.5214880560089837,-0.03849079567929403,-0.5232688848745339,-0.07786586255532313,-0.5117948661093703,-0.12433031590615196,-0.5997118404235058,0.031224001834201303,0.05123058050233933,0.1255837472344576,0.17563707184641858,0.1237743146888898,0.03895021281259903,0.053201289817659196,-0.20195538960400905,-0.1394580422927744,-0.12719348781148637,-0.2263624695412431,-0.19991119741720284,-0.05945881871715818,-0.06753188743891009,0.16405948052798794,0.09092485126776978,0.004746989596998208,0.051069312686478116,0.03369981649665755,-0.03365362745492591,-0.014874578883470217
20150217,158000,163500,158000,162500,616701,7.93,0.64,8.93,0.0,0.006153846153846176,-0.027692307692307683,0.028481012658227778,1.0199174609413384,0.027830487033523088,0.17524880855462333,0.01530771633864414,-0.01997160194734049,-0.007785070981529585,-0.0652421851713274,-0.05118723238614242,-0.0015105494791710639,-0.0968249924735417,-0.19261392846069592,-0.3082758095089841,-0.3394998113431854,0.016433441489162502,0.12349468057612312,0.10685572169841646,0.031180071578928215,0.05070234437278936,-0.004545152350977216,0.19741023725303183,-0.10202675303427097,-0.1880919893545689,-0.20245569024508972,-0.056472744530285286,-0.06625259023305277,0.32235880921224386,0.15829932868425592,0.09082593210688081,0.0675122232107382,0.054405548321427175,-0.02832100511811152,-0.013719715841636402
20150223,166000,167000,160500,162000,661014,7.93,0.64,8.93,0.021538461538461506,0.030864197530864113,-0.0092592592592593,-0.003076923076923088,0.07185491834778923,0.018227529855436853,0.22694241659845305,0.015037593984962516,0.07891112914880294,-0.007960808328230207,-0.011053894251883634,-0.053830429280638525,0.07280545804590433,-0.09698996655518399,-0.13811592154009034,0.06412118351502388,0.37239699302400797,-0.004768918623592499,0.11967684132069364,0.10156497449185184,0.02813600177800394,0.050874876177524744,0.04739536530239904,0.051940517653376254,-0.0653183480076946,-0.16341803753670664,-0.18340869874650362,-0.054608480115436224,-0.065310789058254,-0.11796421860959072,-0.4403230278218346,0.06546278754211536,0.046021258762036596,0.04559280253582883,-0.025506365074837393,-0.014882524398614398
20150224,164000,164500,161500,162500,450646,7.93,0.64,8.93,0.012345679012345734,0.012307692307692353,-0.006153846153846176,0.0030864197530864335,-0.3182504455276287,0.011830635118306398,-0.13308466085832404,0.020408163265306145,-0.2726561979231983,-0.003220364974697132,-0.30046023496765895,-0.050077942322681146,-0.2601330978712034,-0.09156553539400425,-0.4135712642814362,0.02392787243201981,-0.04019331108300407,-0.04180186607917542,0.11374743412338255,0.09400249823636858,0.031554507677451,0.05118605113046561,-0.12541995269013817,-0.17281531799253722,-0.06940449533079199,-0.14698004087814162,-0.17222845395624933,-0.056714002587729954,-0.06515468899095465,0.1052777568202092,0.22324197542979993,0.10937329144221367,0.03385216434189421,0.04689493677325111,-0.026812973119868817,-0.015344039418252176
20150225,163500,164500,162500,164000,502056,7.93,0.64,8.93,0.006153846153846176,0.0030487804878047697,-0.009146341463414642,0.009230769230769154,0.11408067529723986,0.013597033374536549,-0.010035386301443405,0.029504080351538065,-0.11076222556702076,0.007216336557653857,-0.201658520490003,-0.04037448800468113,-0.1733604787717704,-0.08052421332959558,-0.347616780950577,-0.22832114345810028,-0.2522490158901201,-0.08346477903716787,0.06089228568464333,0.07841536376445238,0.029280595799775645,0.049674388743186734,0.09078070972162468,0.21620066241176283,-0.038748883924220115,-0.09686734651767645,-0.15816900672321144,-0.0574411812386799,-0.06463975880456986,0.13105310961327024,0.025775352793061035,0.12095698751282406,0.03618706427347465,0.05247003948708785,-0.02401793093040931,-0.014426229355288738
